date,province,kabupaten,hotspot_count
2014-11,SUMATERA SELATAN,MUSI BANYUASIN,12
2014-11,SUMATERA SELATAN,MUSI RAWAS UTARA,3
2014-11,PAPUA TENGAH,NABIRE,1
2014-11,NUSA TENGGARA TIMUR,NAGEKEO,1
2014-11,KALIMANTAN UTARA,NUNUKAN,2
2014-11,SUMATERA SELATAN,OGAN ILIR,3
2014-11,SUMATERA SELATAN,OGAN KOMERING ILIR,592
2014-11,SUMATERA SELATAN,OGAN KOMERING ULU,15
2014-11,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,3
2014-11,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,3
2014-11,GORONTALO,PAHUWATO,2
2014-11,SULAWESI TENGAH,PARIGI MOUTONG,2
2014-11,KALIMANTAN TIMUR,PASER,21
2014-11,JAWA TIMUR,PASURUAN,15
2014-11,KALIMANTAN TIMUR,PENAJAM PASER UTARA,3
2014-11,JAWA TIMUR,PONOROGO,1
2014-11,SULAWESI TENGAH,POSO,1
2014-11,JAWA TIMUR,PROBOLINGGO,1
2014-11,KALIMANTAN TENGAH,PULANG PISAU,185
2014-11,MALUKU UTARA,PULAU TALIABU,1
2014-11,JAMBI,SAROLANGUN,8
2014-11,KALIMANTAN TENGAH,SERUYAN,130
2014-11,JAWA TIMUR,SIDOARJO,2
2014-11,SULAWESI TENGAH,SIGI,1
2014-11,KALIMANTAN TENGAH,SUKAMARA,37
2014-11,NUSA TENGGARA TIMUR,SUMBA TIMUR,6
2014-11,NUSA TENGGARA BARAT,SUMBAWA,5
2014-11,KALIMANTAN SELATAN,TABALONG,2
2014-11,SULAWESI SELATAN,TANA TORAJA,1
2014-11,KALIMANTAN SELATAN,TANAH BUMBU,16
2014-11,KALIMANTAN SELATAN,TANAH LAUT,7
2014-11,JAMBI,TANJUNG JABUNG TIMUR,20
2014-11,KALIMANTAN SELATAN,TAPIN,19
2014-11,JAMBI,TEBO,3
2014-11,PAPUA BARAT,TELUK BINTUNI,2
2014-11,NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,11
2014-11,NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,15
2014-11,LAMPUNG,TULANG BAWANG,3
2014-12,NUSA TENGGARA BARAT,BIMA,3
2014-12,SUMATERA BARAT,DHARMASRAYA,1
2014-12,MALUKU UTARA,HALMAHERA BARAT,2
2014-12,MALUKU UTARA,HALMAHERA SELATAN,3
2014-12,RIAU,INDRAGIRI HULU,1
2014-12,KALIMANTAN BARAT,KAPUAS HULU,1
2014-12,SUMATERA UTARA,KARO,6
2014-12,KALIMANTAN BARAT,KETAPANG,3
2014-12,SULAWESI TENGGARA,KOLAKA TIMUR,1
2014-12,RIAU,KUANTAN SENGINGI,2
2014-12,KALIMANTAN TIMUR,KUTAI BARAT,1
2014-12,KALIMANTAN TIMUR,KUTAI KARTANEGARA,1
2014-12,KALIMANTAN TIMUR,KUTAI TIMUR,1
2014-12,JAWA TIMUR,LUMAJANG,2
2014-12,SULAWESI SELATAN,LUWU TIMUR,13
2014-12,NUSA TENGGARA TIMUR,MALAKA,1
2014-12,JAWA TIMUR,MALANG,1
2014-12,PAPUA SELATAN,MERAUKE,38
2014-12,SULAWESI TENGAH,MOROWALI UTARA,1
2014-12,SUMATERA SELATAN,MUARA ENIM,4
2014-12,SUMATERA SELATAN,MUSI BANYUASIN,1
2014-12,SUMATERA SELATAN,MUSI RAWAS,1
2014-12,SUMATERA SELATAN,OGAN KOMERING ULU,2
2014-12,SUMATERA BARAT,SIJUNJUNG,1
2014-12,SULAWESI TENGAH,TOJO UNA-UNA,1
2015-01,ACEH,ACEH SELATAN,1
2015-01,KEPULAUAN BANGKA BELITUNG,BANGKA,1
2015-01,KEPULAUAN BANGKA BELITUNG,BANGKA BARAT,3
2015-01,RIAU,BENGKALIS,4
2015-01,KEPULAUAN RIAU,BINTAN,1
2015-01,SUMATERA BARAT,DHARMASRAYA,2
2015-01,MALUKU UTARA,HALMAHERA SELATAN,1
2015-01,MALUKU UTARA,HALMAHERA UTARA,2
2015-01,RIAU,INDRAGIRI HILIR,1
2015-01,RIAU,INDRAGIRI HULU,4
2015-01,PAPUA PEGUNUNGAN,JAYAWIJAYA,3
2015-01,SUMATERA UTARA,KARO,4
2015-01,RIAU,KEPULAUAN MERANTI,3
2015-01,SULAWESI UTARA,KEPULAUAN SIAU TAGULANDANG BIARO,29
2015-01,KALIMANTAN BARAT,KETAPANG,1
2015-01,KEPULAUAN RIAU,KOTA BATAM,1
2015-01,ACEH,KOTA SUBULUSSALAM,2
2015-01,KALIMANTAN TENGAH,KOTAWARINGIN BARAT,1
2015-01,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,2
2015-01,RIAU,KUANTAN SENGINGI,3
2015-01,KALIMANTAN TIMUR,KUTAI KARTANEGARA,1
2015-01,JAWA TIMUR,LUMAJANG,3
2015-01,SULAWESI SELATAN,LUWU TIMUR,15
2015-01,JAMBI,MERANGIN,1
2015-01,SUMATERA SELATAN,MUARA ENIM,2
2015-01,SUMATERA SELATAN,MUSI RAWAS,1
2015-01,SUMATERA SELATAN,MUSI RAWAS UTARA,2
2015-01,KALIMANTAN TIMUR,PASER,2
2015-01,RIAU,PELALAWAN,11
2015-01,SUMATERA BARAT,PESISIR SELATAN,1
2015-01,JAMBI,SAROLANGUN,7
2015-01,KALIMANTAN TENGAH,SERUYAN,1
2015-01,SUMATERA BARAT,SIJUNJUNG,1
2015-01,SUMATERA BARAT,SOLOK SELATAN,4
2015-01,KALIMANTAN TENGAH,SUKAMARA,3
2015-01,JAMBI,TANJUNG JABUNG BARAT,3
2015-01,JAMBI,TEBO,9
2015-01,SUMATERA UTARA,TOBA SAMOSIR,1
2015-01,SULAWESI TENGAH,TOJO UNA-UNA,1
2015-02,ACEH,ACEH BARAT,3
2015-02,ACEH,ACEH JAYA,14
2015-02,ACEH,ACEH SINGKIL,1
2015-02,ACEH,ACEH TENGGARA,1
2015-02,ACEH,ACEH UTARA,1
2015-02,KEPULAUAN BANGKA BELITUNG,BANGKA,3
2015-02,KEPULAUAN BANGKA BELITUNG,BANGKA BARAT,3
2015-02,KEPULAUAN BANGKA BELITUNG,BANGKA TENGAH,2
2015-02,RIAU,BENGKALIS,123
2015-02,KALIMANTAN TIMUR,BERAU,3
2015-02,KALIMANTAN UTARA,BULUNGAN,1
2015-02,SUMATERA UTARA,DAIRI,1
2015-02,ACEH,GAYOLUES,3
2015-02,MALUKU UTARA,HALMAHERA BARAT,3
2015-02,MALUKU UTARA,HALMAHERA UTARA,2
2015-02,SUMATERA UTARA,HUMBANG HASUNDUTAN,2
2015-02,RIAU,INDRAGIRI HILIR,7
2015-02,RIAU,INDRAGIRI HULU,1
2015-02,SUMATERA UTARA,KARO,4
2015-02,RIAU,KEPULAUAN MERANTI,12
2015-02,SULAWESI UTARA,KEPULAUAN SIAU TAGULANDANG BIARO,2
2015-02,KALIMANTAN BARAT,KETAPANG,2
2015-02,RIAU,KOTA DUMAI,9
2015-02,ACEH,KOTA SUBULUSSALAM,1
2015-02,KALIMANTAN BARAT,KUBURAYA,1
2015-02,KALIMANTAN TIMUR,KUTAI BARAT,1
2015-02,KALIMANTAN TIMUR,KUTAI TIMUR,2
2015-02,KALIMANTAN TENGAH,LAMANDAU,1
2015-02,JAWA TIMUR,LUMAJANG,4
2015-02,SULAWESI SELATAN,LUWU TIMUR,23
2015-02,JAWA TIMUR,MALANG,1
2015-02,SUMATERA UTARA,MANDAILING NATAL,16
2015-02,SULAWESI UTARA,MINAHASA,2
2015-02,SUMATERA SELATAN,MUARA ENIM,1
2015-02,ACEH,NAGAN RAYA,2
2015-02,KEPULAUAN RIAU,NATUNA,2
2015-02,KALIMANTAN UTARA,NUNUKAN,2
2015-02,SUMATERA SELATAN,OGAN KOMERING ILIR,5
2015-02,SUMATERA UTARA,PADANG LAWAS,1
2015-02,SUMATERA UTARA,PADANG LAWAS UTARA,1
2015-02,SUMATERA UTARA,PAK-PAK BHARAT,2
2015-02,RIAU,PELALAWAN,9
2015-02,RIAU,ROKAN HILIR,6
2015-02,RIAU,ROKAN HULU,5
2015-02,KALIMANTAN BARAT,SAMBAS,1
2015-02,JAMBI,SAROLANGUN,2
2015-02,RIAU,SIAK,19
2015-02,SUMATERA UTARA,TAPANULI SELATAN,3
2015-03,ACEH,ACEH BARAT,1
2015-03,ACEH,ACEH JAYA,6
2015-03,ACEH,ACEH SINGKIL,1
2015-03,ACEH,ACEH TAMIANG,1
2015-03,ACEH,ACEH TENGAH,1
2015-03,ACEH,ACEH TIMUR,1
2015-03,ACEH,ACEH UTARA,2
2015-03,SULAWESI TENGAH,BANGGAI KEPULAUAN,1
2015-03,KEPULAUAN BANGKA BELITUNG,BANGKA,3
2015-03,KEPULAUAN BANGKA BELITUNG,BANGKA SELATAN,1
2015-03,RIAU,BENGKALIS,163
2015-03,KALIMANTAN TIMUR,BERAU,1
2015-03,NUSA TENGGARA BARAT,BIMA,1
2015-03,SULAWESI UTARA,BOLAANG MONGONDOW SELATAN,1
2015-03,KALIMANTAN UTARA,BULUNGAN,3
2015-03,MALUKU,BURU SELATAN,1
2015-03,PAPUA BARAT,FAK-FAK,1
2015-03,ACEH,GAYOLUES,8
2015-03,MALUKU UTARA,HALMAHERA BARAT,1
2015-03,RIAU,INDRAGIRI HILIR,4
2015-03,PAPUA TENGAH,INTAN JAYA,1
2015-03,RIAU,KAMPAR,1
2015-03,KEPULAUAN RIAU,KARIMUN,1
2015-03,SUMATERA UTARA,KARO,1
2015-03,BENGKULU,KAUR,1
2015-03,RIAU,KEPULAUAN MERANTI,30
2015-03,SULAWESI TENGGARA,KONAWE,1
2015-03,KEPULAUAN RIAU,KOTA BATAM,4
2015-03,RIAU,KOTA DUMAI,15
2015-03,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,1
2015-03,KALIMANTAN BARAT,KUBURAYA,3
2015-03,KALIMANTAN TIMUR,KUTAI BARAT,2
2015-03,KALIMANTAN TIMUR,KUTAI KARTANEGARA,3
2015-03,KALIMANTAN TIMUR,KUTAI TIMUR,5
2015-03,SUMATERA UTARA,LABUHANBATU,1
2015-03,SUMATERA UTARA,LABUHANBATU UTARA,1
2015-03,SUMATERA UTARA,LANGKAT,2
2015-03,SUMATERA BARAT,LIMA PULUH KOTA,1
2015-03,JAWA TIMUR,LUMAJANG,1
2015-03,SULAWESI SELATAN,LUWU,1
2015-03,SULAWESI SELATAN,LUWU TIMUR,8
2015-03,JAWA TIMUR,MALANG,1
2015-03,SUMATERA UTARA,MANDAILING NATAL,1
2015-03,SULAWESI UTARA,MINAHASA,1
2015-03,SUMATERA SELATAN,MUARA ENIM,3
2015-03,BENGKULU,MUKO-MUKO,4
2015-03,ACEH,NAGAN RAYA,1
2015-03,KEPULAUAN RIAU,NATUNA,2
2015-03,KALIMANTAN UTARA,NUNUKAN,2
2015-03,SUMATERA UTARA,PADANG LAWAS,5
2015-03,SULAWESI TENGAH,PARIGI MOUTONG,3
2015-03,RIAU,PELALAWAN,25
2015-03,SUMATERA BARAT,PESISIR SELATAN,1
2015-03,RIAU,ROKAN HILIR,7
2015-03,RIAU,ROKAN HULU,1
2015-03,KALIMANTAN BARAT,SAMBAS,5
2015-03,BENGKULU,SELUMA,1
2015-03,RIAU,SIAK,5
2015-03,SULAWESI SELATAN,SIDENRENG RAPPANG,2
2015-03,JAMBI,TANJUNG JABUNG TIMUR,1
2015-03,SUMATERA UTARA,TAPANULI SELATAN,3
2015-03,SULAWESI TENGAH,TOJO UNA-UNA,2
2015-04,ACEH,ACEH TIMUR,5
2015-04,KEPULAUAN BANGKA BELITUNG,BANGKA SELATAN,2
2015-04,RIAU,BENGKALIS,46
2015-04,KALIMANTAN BARAT,BENGKAYANG,1
2015-04,KALIMANTAN TIMUR,BERAU,2
2015-04,SULAWESI UTARA,BOLAANG MONGONDOW SELATAN,1
2015-04,KALIMANTAN UTARA,BULUNGAN,2
2015-04,JAMBI,BUNGO,1
2015-04,SULAWESI TENGAH,BUOL,2
2015-04,GORONTALO,GORONTALO,1
2015-04,MALUKU UTARA,HALMAHERA BARAT,1
2015-04,JAWA BARAT,INDRAMAYU,1
2015-04,SUMATERA UTARA,KARO,5
2015-04,RIAU,KEPULAUAN MERANTI,2
2015-04,SULAWESI UTARA,KEPULAUAN SIAU TAGULANDANG BIARO,16
2015-04,SULAWESI TENGGARA,KOLAKA TIMUR,1
2015-04,SULAWESI TENGGARA,KOLAKA UTARA,1
2015-04,SULAWESI TENGGARA,KONAWE SELATAN,2
2015-04,RIAU,KOTA DUMAI,3
2015-04,PAPUA,KOTA JAYAPURA,1
2015-04,SUMATERA SELATAN,KOTA PRABUMULIH,2
2015-04,KALIMANTAN TIMUR,KUTAI BARAT,2
2015-04,KALIMANTAN TIMUR,KUTAI TIMUR,1
2015-04,SUMATERA UTARA,LABUHANBATU,1
2015-04,SULAWESI SELATAN,LUWU TIMUR,23
2015-04,JAMBI,MERANGIN,2
2015-04,JAMBI,MUARO JAMBI,1
2015-04,SUMATERA SELATAN,MUSI BANYUASIN,1
2015-04,KEPULAUAN RIAU,NATUNA,2
2015-04,KALIMANTAN UTARA,NUNUKAN,3
2015-04,SUMATERA SELATAN,PALI,1
2015-04,SULAWESI TENGAH,PARIGI MOUTONG,1
2015-04,JAMBI,TEBO,2
2015-04,SULAWESI TENGAH,TOJO UNA-UNA,2
2015-04,SULAWESI TENGAH,TOLI TOLI,1
2015-05,ACEH,ACEH JAYA,4
2015-05,ACEH,ACEH SELATAN,1
2015-05,ACEH,ACEH SINGKIL,1
2015-05,ACEH,ACEH TAMIANG,1
2015-05,ACEH,ACEH UTARA,2
2015-05,KEPULAUAN BANGKA BELITUNG,BANGKA,4
2015-05,KEPULAUAN BANGKA BELITUNG,BANGKA SELATAN,1
2015-05,SUMATERA SELATAN,BANYUASIN,5
2015-05,KALIMANTAN TENGAH,BARITO UTARA,1
2015-05,JAMBI,BATANGHARI,3
2015-05,RIAU,BENGKALIS,1
2015-05,BENGKULU,BENGKULU UTARA,3
2015-05,NUSA TENGGARA BARAT,BIMA,2
2015-05,GORONTALO,BOALEMO,3
2015-05,SULAWESI UTARA,BOLAANG MONGONDOW SELATAN,1
2015-05,SULAWESI TENGGARA,BOMBANA,1
2015-05,JAMBI,BUNGO,4
2015-05,SUMATERA BARAT,DHARMASRAYA,4
2015-05,GORONTALO,GORONTALO,1
2015-05,MALUKU UTARA,HALMAHERA BARAT,3
2015-05,MALUKU UTARA,HALMAHERA SELATAN,1
2015-05,RIAU,INDRAGIRI HILIR,1
2015-05,JAWA BARAT,INDRAMAYU,1
2015-05,PAPUA PEGUNUNGAN,JAYAWIJAYA,1
2015-05,RIAU,KAMPAR,3
2015-05,SUMATERA UTARA,KARO,1
2015-05,SULAWESI UTARA,KEPULAUAN SIAU TAGULANDANG BIARO,58
2015-05,KALIMANTAN BARAT,KETAPANG,2
2015-05,SULAWESI TENGGARA,KONAWE,1
2015-05,BANTEN,KOTA CILEGON,1
2015-05,PAPUA,KOTA JAYAPURA,1
2015-05,SUMATERA SELATAN,KOTA LUBUK LINGGAU,1
2015-05,SUMATERA SELATAN,KOTA PRABUMULIH,1
2015-05,JAWA TENGAH,KOTA SEMARANG,2
2015-05,KALIMANTAN TIMUR,KUTAI KARTANEGARA,1
2015-05,KALIMANTAN TIMUR,KUTAI TIMUR,1
2015-05,SUMATERA SELATAN,LAHAT,3
2015-05,LAMPUNG,LAMPUNG TENGAH,4
2015-05,JAWA TIMUR,LUMAJANG,3
2015-05,SULAWESI SELATAN,LUWU TIMUR,34
2015-05,JAWA TIMUR,MALANG,5
2015-05,PAPUA PEGUNUNGAN,MAMBERAMO TENGAH,1
2015-05,PAPUA SELATAN,MAPPI,1
2015-05,JAMBI,MERANGIN,5
2015-05,SUMATERA SELATAN,MUARA ENIM,6
2015-05,BENGKULU,MUKO-MUKO,5
2015-05,SUMATERA SELATAN,MUSI BANYUASIN,5
2015-05,SUMATERA SELATAN,MUSI RAWAS,1
2015-05,SUMATERA SELATAN,MUSI RAWAS UTARA,5
2015-05,SUMATERA SELATAN,OGAN ILIR,6
2015-05,SUMATERA SELATAN,OGAN KOMERING ULU,1
2015-05,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,4
2015-05,SUMATERA SELATAN,PALI,8
2015-05,KALIMANTAN TIMUR,PASER,2
2015-05,RIAU,PELALAWAN,7
2015-05,RIAU,ROKAN HULU,1
2015-05,KALIMANTAN BARAT,SAMBAS,1
2015-05,KALIMANTAN BARAT,SANGGAU,1
2015-05,JAMBI,SAROLANGUN,5
2015-05,BENGKULU,SELUMA,1
2015-05,KALIMANTAN TENGAH,SERUYAN,2
2015-05,KALIMANTAN TENGAH,SUKAMARA,1
2015-05,KALIMANTAN UTARA,TANA TIDUNG,1
2015-05,JAMBI,TANJUNG JABUNG BARAT,2
2015-05,JAMBI,TEBO,5
2015-05,LAMPUNG,TULANG BAWANG,3
2015-05,LAMPUNG,TULANG BAWANG BARAT,1
2015-05,LAMPUNG,WAYKANAN,1
2015-06,ACEH,ACEH JAYA,4
2015-06,ACEH,ACEH SELATAN,3
2015-06,ACEH,ACEH SINGKIL,3
2015-06,ACEH,ACEH TENGAH,1
2015-06,SUMATERA UTARA,ASAHAN,1
2015-06,KEPULAUAN BANGKA BELITUNG,BANGKA,1
2015-06,KEPULAUAN BANGKA BELITUNG,BANGKA BARAT,2
2015-06,KEPULAUAN BANGKA BELITUNG,BANGKA SELATAN,2
2015-06,KEPULAUAN BANGKA BELITUNG,BANGKA TENGAH,1
2015-06,SUMATERA SELATAN,BANYUASIN,2
2015-06,JAWA TIMUR,BANYUWANGI,1
2015-06,JAMBI,BATANGHARI,3
2015-06,RIAU,BENGKALIS,22
2015-06,KALIMANTAN BARAT,BENGKAYANG,3
2015-06,BENGKULU,BENGKULU UTARA,2
2015-06,KALIMANTAN TIMUR,BERAU,2
2015-06,NUSA TENGGARA BARAT,BIMA,6
2015-06,KALIMANTAN UTARA,BULUNGAN,1
2015-06,JAMBI,BUNGO,1
2015-06,JAWA BARAT,CIANJUR,1
2015-06,SUMATERA BARAT,DHARMASRAYA,7
2015-06,PAPUA BARAT,FAK-FAK,1
2015-06,NUSA TENGGARA TIMUR,FLORES TIMUR,1
2015-06,KALIMANTAN TENGAH,GUNUNG MAS,2
2015-06,MALUKU UTARA,HALMAHERA BARAT,3
2015-06,SUMATERA UTARA,HUMBANG HASUNDUTAN,4
2015-06,RIAU,INDRAGIRI HILIR,3
2015-06,RIAU,INDRAGIRI HULU,13
2015-06,PAPUA,JAYAPURA,1
2015-06,PAPUA PEGUNUNGAN,JAYAWIJAYA,2
2015-06,JAWA TIMUR,JEMBER,1
2015-06,RIAU,KAMPAR,6
2015-06,SUMATERA UTARA,KARO,18
2015-06,BENGKULU,KAUR,2
2015-06,SUMATERA BARAT,KEPULAUAN MENTAWAI,1
2015-06,SULAWESI UTARA,KEPULAUAN SIAU TAGULANDANG BIARO,5
2015-06,KALIMANTAN BARAT,KETAPANG,5
2015-06,RIAU,KOTA DUMAI,7
2015-06,KALIMANTAN TENGAH,KOTA PALANGKARAYA,2
2015-06,SUMATERA SELATAN,KOTA PRABUMULIH,2
2015-06,ACEH,KOTA SUBULUSSALAM,2
2015-06,KALIMANTAN TENGAH,KOTAWARINGIN BARAT,1
2015-06,RIAU,KUANTAN SENGINGI,8
2015-06,KALIMANTAN BARAT,KUBURAYA,1
2015-06,KALIMANTAN TIMUR,KUTAI BARAT,2
2015-06,KALIMANTAN TIMUR,KUTAI TIMUR,1
2015-06,SUMATERA UTARA,LABUHANBATU,2
2015-06,SUMATERA UTARA,LABUHANBATU SELATAN,4
2015-06,SUMATERA UTARA,LABUHANBATU UTARA,7
2015-06,KALIMANTAN TENGAH,LAMANDAU,1
2015-06,LAMPUNG,LAMPUNG TENGAH,5
2015-06,LAMPUNG,LAMPUNG TIMUR,1
2015-06,PAPUA PEGUNUNGAN,LANNY JAYA,1
2015-06,SUMATERA BARAT,LIMA PULUH KOTA,1
2015-06,JAWA TIMUR,LUMAJANG,1
2015-06,SULAWESI SELATAN,LUWU TIMUR,22
2015-06,SULAWESI BARAT,MAMUJU TENGAH,1
2015-06,SUMATERA UTARA,MANDAILING NATAL,5
2015-06,JAMBI,MERANGIN,8
2015-06,SUMATERA SELATAN,MUARA ENIM,6
2015-06,JAMBI,MUARO JAMBI,8
2015-06,BENGKULU,MUKO-MUKO,4
2015-06,SUMATERA SELATAN,MUSI BANYUASIN,18
2015-06,SUMATERA SELATAN,MUSI RAWAS,3
2015-06,SUMATERA SELATAN,MUSI RAWAS UTARA,1
2015-06,ACEH,NAGAN RAYA,2
2015-06,SUMATERA SELATAN,OGAN ILIR,3
2015-06,SUMATERA SELATAN,OGAN KOMERING ILIR,1
2015-06,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,2
2015-06,SUMATERA UTARA,PADANG LAWAS,34
2015-06,SUMATERA UTARA,PADANG LAWAS UTARA,1
2015-06,SUMATERA SELATAN,PALI,7
2015-06,SUMATERA BARAT,PASAMAN,2
2015-06,KALIMANTAN TIMUR,PASER,2
2015-06,PAPUA BARAT,PEGUNUNGAN ARFAK,2
2015-06,RIAU,PELALAWAN,58
2015-06,LAMPUNG,PESISIR BARAT,2
2015-06,SUMATERA BARAT,PESISIR SELATAN,2
2015-06,RIAU,ROKAN HILIR,39
2015-06,RIAU,ROKAN HULU,6
2015-06,KALIMANTAN BARAT,SAMBAS,1
2015-06,KALIMANTAN BARAT,SANGGAU,1
2015-06,JAMBI,SAROLANGUN,5
2015-06,KALIMANTAN TENGAH,SERUYAN,1
2015-06,RIAU,SIAK,7
2015-06,SULAWESI SELATAN,SIDENRENG RAPPANG,1
2015-06,SUMATERA BARAT,SIJUNJUNG,4
2015-06,NUSA TENGGARA TIMUR,SIKKA,1
2015-06,SUMATERA UTARA,SIMALUNGUN,2
2015-06,JAWA TIMUR,SITUBONDO,3
2015-06,SUMATERA BARAT,SOLOK,1
2015-06,JAWA BARAT,SUBANG,1
2015-06,NUSA TENGGARA TIMUR,SUMBA TENGAH,2
2015-06,NUSA TENGGARA TIMUR,SUMBA TIMUR,10
2015-06,JAMBI,TANJUNG JABUNG BARAT,2
2015-06,JAMBI,TANJUNG JABUNG TIMUR,18
2015-06,SUMATERA UTARA,TAPANULI SELATAN,2
2015-06,SUMATERA UTARA,TAPANULI UTARA,1
2015-06,JAMBI,TEBO,60
2015-06,SUMATERA UTARA,TOBA SAMOSIR,1
2015-06,PAPUA PEGUNUNGAN,TOLIKARA,2
2015-06,LAMPUNG,TULANG BAWANG BARAT,1
2015-06,LAMPUNG,WAYKANAN,3
2015-07,ACEH,ACEH BESAR,1
2015-07,ACEH,ACEH JAYA,3
2015-07,SUMATERA UTARA,ASAHAN,2
2015-07,KEPULAUAN BANGKA BELITUNG,BANGKA,3
2015-07,KEPULAUAN BANGKA BELITUNG,BANGKA BARAT,20
2015-07,KEPULAUAN BANGKA BELITUNG,BANGKA SELATAN,5
2015-07,KEPULAUAN BANGKA BELITUNG,BANGKA TENGAH,2
2015-07,KALIMANTAN SELATAN,BANJAR,4
2015-07,SUMATERA SELATAN,BANYUASIN,4
2015-07,JAWA TIMUR,BANYUWANGI,2
2015-07,KALIMANTAN SELATAN,BARITO KUALA,1
2015-07,KALIMANTAN TENGAH,BARITO SELATAN,2
2015-07,KALIMANTAN TENGAH,BARITO TIMUR,1
2015-07,JAWA TENGAH,BATANG,1
2015-07,JAMBI,BATANGHARI,4
2015-07,KEPULAUAN BANGKA BELITUNG,BELITUNG,8
2015-07,KEPULAUAN BANGKA BELITUNG,BELITUNG TIMUR,14
2015-07,RIAU,BENGKALIS,174
2015-07,KALIMANTAN BARAT,BENGKAYANG,5
2015-07,BENGKULU,BENGKULU UTARA,2
2015-07,KALIMANTAN TIMUR,BERAU,46
2015-07,NUSA TENGGARA BARAT,BIMA,1
2015-07,JAWA TIMUR,BLITAR,2
2015-07,JAWA TENGAH,BLORA,1
2015-07,JAWA TENGAH,BOYOLALI,3
2015-07,JAWA TENGAH,BREBES,2
2015-07,KALIMANTAN UTARA,BULUNGAN,41
2015-07,JAMBI,BUNGO,16
2015-07,SULAWESI TENGAH,BUOL,1
2015-07,MALUKU,BURU SELATAN,1
2015-07,JAWA BARAT,CIREBON,2
2015-07,SUMATERA BARAT,DHARMASRAYA,12
2015-07,NUSA TENGGARA BARAT,DOMPU,1
2015-07,SULAWESI TENGAH,DONGGALA,2
2015-07,SUMATERA SELATAN,EMPAT LAWANG,1
2015-07,NUSA TENGGARA TIMUR,ENDE,1
2015-07,PAPUA BARAT,FAK-FAK,4
2015-07,GORONTALO,GORONTALO UTARA,1
2015-07,KALIMANTAN TENGAH,GUNUNG MAS,6
2015-07,MALUKU UTARA,HALMAHERA BARAT,4
2015-07,MALUKU UTARA,HALMAHERA SELATAN,1
2015-07,KALIMANTAN SELATAN,HULU SUNGAI SELATAN,4
2015-07,RIAU,INDRAGIRI HILIR,58
2015-07,RIAU,INDRAGIRI HULU,156
2015-07,PAPUA PEGUNUNGAN,JAYAWIJAYA,2
2015-07,SULAWESI SELATAN,JENEPONTO,2
2015-07,RIAU,KAMPAR,41
2015-07,KALIMANTAN TENGAH,KAPUAS,12
2015-07,KALIMANTAN BARAT,KAPUAS HULU,62
2015-07,JAWA TENGAH,KARANGANYAR,1
2015-07,SUMATERA UTARA,KARO,6
2015-07,KALIMANTAN TENGAH,KATINGAN,32
2015-07,BENGKULU,KAUR,3
2015-07,KALIMANTAN BARAT,KAYONG UTARA,11
2015-07,RIAU,KEPULAUAN MERANTI,17
2015-07,SULAWESI UTARA,KEPULAUAN SIAU TAGULANDANG BIARO,3
2015-07,KALIMANTAN BARAT,KETAPANG,42
2015-07,SULAWESI TENGGARA,KOLAKA UTARA,1
2015-07,KALIMANTAN TIMUR,KOTA BONTANG,2
2015-07,RIAU,KOTA DUMAI,63
2015-07,SUMATERA SELATAN,KOTA LUBUK LINGGAU,3
2015-07,KALIMANTAN TENGAH,KOTA PALANGKARAYA,20
2015-07,RIAU,KOTA PEKANBARU,1
2015-07,KALIMANTAN TENGAH,KOTAWARINGIN BARAT,10
2015-07,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,4
2015-07,RIAU,KUANTAN SENGINGI,28
2015-07,KALIMANTAN BARAT,KUBURAYA,86
2015-07,NUSA TENGGARA TIMUR,KUPANG,2
2015-07,KALIMANTAN TIMUR,KUTAI BARAT,10
2015-07,KALIMANTAN TIMUR,KUTAI KARTANEGARA,1
2015-07,KALIMANTAN TIMUR,KUTAI TIMUR,5
2015-07,SUMATERA UTARA,LABUHANBATU UTARA,6
2015-07,SUMATERA SELATAN,LAHAT,3
2015-07,KALIMANTAN TENGAH,LAMANDAU,10
2015-07,JAWA TIMUR,LAMONGAN,1
2015-07,LAMPUNG,LAMPUNG TENGAH,9
2015-07,LAMPUNG,LAMPUNG TIMUR,3
2015-07,LAMPUNG,LAMPUNG UTARA,1
2015-07,KALIMANTAN BARAT,LANDAK,7
2015-07,PAPUA PEGUNUNGAN,LANNY JAYA,3
2015-07,SUMATERA BARAT,LIMA PULUH KOTA,6
2015-07,NUSA TENGGARA BARAT,LOMBOK TIMUR,1
2015-07,JAWA TIMUR,LUMAJANG,2
2015-07,SULAWESI SELATAN,LUWU TIMUR,46
2015-07,JAWA TIMUR,MADIUN,2
2015-07,KALIMANTAN TIMUR,MAHAKAM ULU,9
2015-07,KALIMANTAN UTARA,MALINAU,38
2015-07,MALUKU,MALUKU TENGAH,1
2015-07,SULAWESI BARAT,MAMUJU,1
2015-07,SULAWESI BARAT,MAMUJU TENGAH,1
