date,province,hotspot_count
2025-06,PAPUA BARAT,1
2025-06,PAPUA PEGUNUNGAN,2
2025-06,PAPUA SELATAN,2
2025-06,PAPUA TENGAH,1
2025-06,RIAU,24
2025-06,SULAWESI SELATAN,26
2025-06,SULAWESI TENGAH,1
2025-06,SULAWESI TENGGARA,2
2025-06,SUMATERA BARAT,33
2025-06,SUMATERA SELATAN,15
2025-06,SUMATERA UTARA,63
2025-07,ACEH,120
2025-07,BENGKULU,19
2025-07,DKI JAKARTA,1
2025-07,GORONTALO,1
2025-07,JAMBI,119
2025-07,JAWA BARAT,2
2025-07,JAWA TENGAH,9
2025-07,JAWA TIMUR,29
2025-07,KALIMANTAN BARAT,1583
2025-07,KALIMANTAN SELATAN,70
2025-07,KALIMANTAN TENGAH,63
2025-07,KALIMANTAN TIMUR,140
2025-07,KALIMANTAN UTARA,37
2025-07,KEPULAUAN BANGKA BELITUNG,70
2025-07,KEPULAUAN RIAU,1
2025-07,LAMPUNG,19
2025-07,MALUKU,4
2025-07,MALUKU UTARA,3
2025-07,NUSA TENGGARA BARAT,8
2025-07,NUSA TENGGARA TIMUR,130
2025-07,PAPUA BARAT,5
2025-07,PAPUA PEGUNUNGAN,9
2025-07,RIAU,579
2025-07,SULAWESI BARAT,6
2025-07,SULAWESI SELATAN,60
2025-07,SULAWESI TENGAH,14
2025-07,SULAWESI TENGGARA,17
2025-07,SUMATERA BARAT,73
2025-07,SUMATERA SELATAN,97
2025-07,SUMATERA UTARA,226
2025-08,JAWA TIMUR,1
2025-08,KALIMANTAN BARAT,84
2025-08,KALIMANTAN TENGAH,4
2025-08,KALIMANTAN TIMUR,23
2025-08,KALIMANTAN UTARA,4
2025-08,KEPULAUAN BANGKA BELITUNG,10
2025-08,NUSA TENGGARA BARAT,3
2025-08,NUSA TENGGARA TIMUR,2
2025-08,RIAU,12
2025-08,SULAWESI SELATAN,2
2025-08,SULAWESI TENGAH,1
